#abell1689_z2_3.K.1242.fc.1d.esc.txt
#Wavelength in (A) | Flux (erg/sec/cm2/A)| Flux Error
19210.00000	1.06687e-17	7.52109e-18
19212.20000	2.40357e-18	3.61663e-18
19214.30000	3.68725e-18	2.01268e-18
19216.50000	-9.76533e-19	1.51325e-18
19218.70000	6.13897e-19	1.23479e-18
19220.90000	-1.12388e-19	1.06477e-18
19223.00000	-1.34829e-18	9.89175e-19
19225.20000	-4.99356e-19	9.77674e-19
19227.40000	-1.01465e-19	9.78723e-19
19229.50000	1.79438e-18	9.79205e-19
19231.70000	2.78486e-19	9.82306e-19
19233.90000	-7.15009e-19	1.04566e-18
19236.10000	-4.42407e-19	1.28194e-18
19238.20000	9.02901e-19	1.69366e-18
19240.40000	-6.33862e-19	2.32778e-18
19242.60000	-3.85419e-18	3.11605e-18
19244.80000	-2.79209e-18	4.92206e-18
19246.90000	2.05707e-17	9.36338e-18
19249.10000	1.63913e-18	9.88017e-18
19251.30000	1.50426e-17	7.48445e-18
19253.40000	1.04986e-17	3.53464e-18
19255.60000	1.21621e-18	1.51731e-18
19257.80000	-3.40939e-19	1.03000e-18
19260.00000	7.96360e-19	8.97369e-19
19262.10000	9.02634e-19	8.52197e-19
19264.30000	4.62657e-20	8.73330e-19
19266.50000	-1.49439e-18	9.87087e-19
19268.60000	1.18857e-18	1.20262e-18
19270.80000	-2.01582e-18	1.35658e-18
19273.00000	-4.45222e-19	1.44891e-18
19275.20000	2.52930e-18	1.33620e-18
19277.30000	9.64486e-20	1.01187e-18
19279.50000	-1.25596e-18	9.01321e-19
19281.70000	4.72669e-19	1.00618e-18
19283.80000	8.96211e-19	1.21798e-18
19286.00000	-8.84504e-19	1.28011e-18
19288.20000	-5.78146e-19	1.20554e-18
19290.40000	-1.77411e-18	1.09568e-18
19292.50000	2.66242e-20	1.13227e-18
19294.70000	3.39343e-19	1.27552e-18
19296.90000	-8.58191e-19	1.37947e-18
19299.10000	-1.49319e-19	1.35370e-18
19301.20000	-1.26552e-18	1.18454e-18
19303.40000	-1.02449e-18	9.86311e-19
19305.60000	1.07277e-18	9.55872e-19
19307.70000	-6.64506e-19	1.00898e-18
19309.90000	-3.07276e-18	1.06080e-18
19312.10000	-1.32901e-18	1.22436e-18
19314.30000	7.82098e-19	1.44034e-18
19316.40000	2.46953e-19	1.58807e-18
19318.60000	-5.21322e-19	1.44002e-18
19320.80000	-5.97200e-19	1.21001e-18
19322.90000	-6.36577e-19	9.24164e-19
19325.10000	5.24026e-19	8.26592e-19
19327.30000	-2.92916e-19	9.53939e-19
19329.50000	-5.21054e-19	9.42049e-19
19331.60000	-1.07448e-18	8.72390e-19
19333.80000	-1.77940e-18	9.76920e-19
19336.00000	8.82573e-19	1.15388e-18
19338.10000	-1.44363e-18	1.33209e-18
19340.30000	-1.37194e-18	1.31555e-18
19342.50000	1.07388e-18	1.32679e-18
19344.70000	1.03555e-18	1.64189e-18
19346.80000	-3.84000e-18	2.66746e-18
19349.00000	3.58376e-18	3.30821e-18
19351.20000	6.95026e-18	3.05372e-18
19353.30000	-6.73943e-19	1.80967e-18
19355.50000	-3.57838e-19	1.05909e-18
19357.70000	1.35427e-18	9.26393e-19
19359.90000	7.98822e-20	9.53409e-19
19362.00000	2.04143e-19	9.50181e-19
19364.20000	-3.59733e-19	8.95687e-19
19366.40000	3.08943e-19	8.60314e-19
19368.60000	-8.41867e-19	8.10270e-19
19370.70000	-1.23196e-18	6.86037e-19
