#macsj1149_mos_1.H.4613.fc.1d.esc.txt
#Wavelength in (A) | Flux (erg/sec/cm2/A)| Flux Error
14500.00000	7.43957e-18	1.48659e-17
14501.60000	2.76584e-17	3.04488e-17
14503.30000	3.33283e-18	1.81894e-17
14504.90000	-3.51143e-17	2.14805e-17
14506.50000	6.77095e-17	2.68329e-17
14508.10000	2.39477e-17	1.84038e-17
14509.80000	2.62979e-17	2.01483e-17
14511.40000	3.84971e-17	1.61913e-17
14513.00000	1.54038e-17	1.15222e-17
14514.70000	2.31253e-17	1.63714e-17
14516.30000	-1.32294e-17	1.86763e-17
14517.90000	-5.88099e-18	2.69261e-17
14519.50000	1.16732e-18	3.32563e-17
14521.20000	2.86160e-17	1.96485e-17
14522.80000	4.15469e-18	1.12160e-17
14524.40000	-5.79442e-18	7.05056e-18
14526.10000	2.81994e-18	6.06239e-18
14527.70000	4.22690e-18	5.02209e-18
14529.30000	5.88069e-20	4.20800e-18
14531.00000	3.04630e-18	4.10158e-18
14532.60000	-2.82625e-18	4.06867e-18
14534.20000	-4.02949e-18	3.94820e-18
14535.80000	-6.56471e-18	3.71723e-18
14537.50000	-3.69203e-19	3.51064e-18
14539.10000	-6.01205e-18	3.36277e-18
14540.70000	-6.00986e-18	3.05970e-18
14542.40000	-7.92662e-18	2.98779e-18
14544.00000	-5.90667e-18	2.85233e-18
14545.60000	-4.21097e-18	2.99464e-18
14547.20000	-2.73672e-18	2.93405e-18
14548.90000	-2.42494e-18	3.12351e-18
14550.50000	1.81873e-18	3.48051e-18
14552.10000	2.19801e-18	3.76097e-18
14553.80000	-6.39898e-18	3.83123e-18
14555.40000	-3.28707e-18	3.74534e-18
14557.00000	1.73748e-19	3.35118e-18
14558.60000	1.33170e-18	2.99541e-18
14560.30000	2.06561e-18	3.73040e-18
14561.90000	-4.48316e-18	6.00311e-18
14563.50000	7.99899e-20	8.67421e-18
14565.20000	-4.06067e-18	7.75502e-18
14566.80000	-8.86779e-18	4.68224e-18
14568.40000	-5.24611e-18	2.79363e-18
14570.00000	-5.55576e-19	2.27044e-18
14571.70000	-6.04441e-19	2.32385e-18
14573.30000	-1.27232e-18	2.46431e-18
14574.90000	4.09179e-18	2.36057e-18
14576.60000	9.40718e-19	2.07071e-18
14578.20000	2.90754e-18	1.89067e-18
14579.80000	1.62835e-18	1.76088e-18
14581.40000	8.05245e-19	1.65977e-18
14583.10000	-1.70008e-18	1.56217e-18
14584.70000	-2.18653e-20	1.46541e-18
14586.30000	-2.62664e-18	1.43005e-18
14588.00000	-6.83926e-19	1.41604e-18
14589.60000	4.13426e-19	1.37671e-18
14591.20000	2.14456e-18	1.30378e-18
14592.90000	1.43783e-18	1.30282e-18
14594.50000	1.40912e-18	1.30966e-18
14596.10000	2.21797e-18	1.47618e-18
14597.70000	1.12969e-18	1.64751e-18
14599.40000	2.10702e-19	2.03408e-18
14601.00000	-3.97484e-18	3.44837e-18
14602.60000	-1.28721e-17	7.29172e-18
14604.30000	-1.50302e-18	1.01532e-17
14605.90000	-9.45558e-18	9.15695e-18
14607.50000	-7.23617e-18	5.64002e-18
14609.10000	3.38056e-18	3.29930e-18
14610.80000	1.61535e-18	2.32374e-18
14612.40000	2.79529e-18	1.90880e-18
14614.00000	-1.18672e-18	1.72937e-18
14615.70000	5.66420e-19	1.64445e-18
14617.30000	1.69154e-18	1.51824e-18
14618.90000	-1.17710e-18	1.31504e-18
14620.50000	-8.23637e-19	1.11999e-18
14622.20000	-2.76027e-19	1.02463e-18
14623.80000	2.22961e-18	1.05366e-18
14625.40000	1.74648e-18	1.17698e-18
14627.10000	2.26924e-18	1.31247e-18
14628.70000	3.92733e-18	1.55847e-18
14630.30000	3.88957e-18	1.70348e-18
14631.90000	6.20952e-19	1.81971e-18
14633.60000	-3.23151e-18	1.85820e-18
14635.20000	-1.13066e-18	1.66753e-18
14636.80000	1.17239e-18	1.39596e-18
14638.50000	-1.52320e-18	1.20234e-18
14640.10000	-1.77866e-18	9.75963e-19
14641.70000	-5.66533e-19	8.39424e-19
14643.30000	7.26084e-19	9.01847e-19
14645.00000	1.08392e-18	9.67220e-19
14646.60000	-1.68895e-18	9.92014e-19
14648.20000	-1.27258e-18	1.04776e-18
14649.90000	2.59618e-19	1.16896e-18
14651.50000	-3.24136e-19	1.28127e-18
14653.10000	-1.95888e-18	1.39023e-18
14654.80000	-1.32637e-18	1.45915e-18
14656.40000	9.82476e-20	1.41412e-18
14658.00000	-1.89937e-19	1.29959e-18
14659.60000	-2.93057e-19	1.31577e-18
14661.30000	-2.69618e-19	1.84564e-18
14662.90000	-6.79060e-19	4.11195e-18
14664.50000	8.58300e-19	4.78021e-18
14666.20000	-2.04360e-18	4.42598e-18
14667.80000	-4.94848e-20	2.80805e-18
14669.40000	-1.18098e-18	1.52464e-18
14671.00000	1.83337e-19	1.01370e-18
14672.70000	4.14961e-20	9.18108e-19
14674.30000	5.26093e-19	8.36813e-19
14675.90000	-2.58692e-20	8.23026e-19
14677.60000	4.70967e-19	8.47452e-19
14679.20000	6.54470e-19	8.83227e-19
14680.80000	-7.15328e-19	8.94210e-19
14682.40000	-4.70177e-19	8.13958e-19
14684.10000	6.40075e-19	6.97955e-19
14685.70000	7.45805e-19	6.09233e-19
14687.30000	8.78919e-20	6.15388e-19
14689.00000	-3.20087e-19	6.79088e-19
14690.60000	9.46072e-19	7.78162e-19
14692.20000	-9.33195e-19	1.02567e-18
14693.80000	-9.37765e-19	1.68856e-18
14695.50000	1.80513e-18	3.83164e-18
