#A1689_1.rest_UV.1034.resampled_noDC.txt
#Rest Wavelengths (A) | Resampled Luminosities (Unitless) | Resampled Lum. Errors
#
1150.00000	   0.00000	   0.00000
1150.62650	   0.07617	   0.06918
1151.25300	   0.07821	   0.06717
1151.87950	   0.03101	   0.06487
1152.50600	   0.00929	   0.06117
1153.13250	   0.23771	   0.05903
1153.75900	  -0.01658	   0.05473
1154.38550	   0.17318	   0.05585
1155.01200	   0.11892	   0.05715
1155.63850	   0.19641	   0.06123
1156.26500	   0.16174	   0.06373
1156.89150	   0.23036	   0.06567
1157.51800	   0.25659	   0.06687
1158.14450	   0.32509	   0.06752
1158.77100	   0.13870	   0.06714
1159.39750	   0.14979	   0.06669
1160.02400	   0.18780	   0.06649
1160.65050	   0.37266	   0.06817
1161.27700	   0.09494	   0.06619
1161.90350	   0.18238	   0.06584
1162.53000	   0.23223	   0.06547
1163.15650	   0.27289	   0.06618
1163.78300	   0.00918	   0.06565
1164.40950	   0.04340	   0.06595
1165.03600	  -0.04158	   0.06620
1165.66250	   0.22809	   0.06784
1166.28900	   0.14134	   0.06814
1166.91550	   0.21106	   0.06810
1167.54200	   0.34032	   0.06827
1168.16850	   0.10817	   0.06758
1168.79500	   0.07405	   0.06716
1169.42150	   0.05881	   0.06663
1170.04800	  -0.03692	   0.06597
1170.67450	  -0.14018	   0.06522
1171.30100	   0.12250	   0.06482
1171.92750	   0.20058	   0.06445
1172.55400	   0.12520	   0.06382
1173.18050	   0.27774	   0.06427
1173.80700	   0.19679	   0.06481
1174.43350	   0.30171	   0.06621
1175.06000	   0.29921	   0.06703
1175.68650	   0.19726	   0.06688
1176.31300	   0.02571	   0.06583
1176.93950	   0.18273	   0.06600
1177.56600	   0.09740	   0.06553
1178.19250	   0.10998	   0.06538
1178.81900	  -0.06312	   0.06395
1179.44550	  -0.02719	   0.06331
1180.07200	   0.04204	   0.06406
1180.69850	   0.27923	   0.06415
1181.32500	   0.41824	   0.06637
1181.95150	   0.27757	   0.06601
1182.57800	   0.43361	   0.06735
1183.20450	   0.21992	   0.06625
1183.83100	   0.09866	   0.06500
1184.45750	  -0.05478	   0.06421
1185.08400	   0.11188	   0.06430
1185.71050	   0.11674	   0.06455
1186.33700	   0.18246	   0.06465
1186.96350	   0.28159	   0.06515
1187.59000	   0.16781	   0.06522
1188.21650	  -0.03487	   0.06426
1188.84300	   0.11171	   0.06403
1189.46950	   0.13408	   0.06437
1190.09600	   0.12518	   0.06373
1190.72250	   0.25918	   0.06301
1191.34900	   0.26225	   0.06242
1191.97550	  -0.00277	   0.06076
1192.60200	  -0.06552	   0.05938
1193.22850	  -0.10071	   0.05938
1193.85500	  -0.05223	   0.06051
1194.48150	   0.18411	   0.06182
1195.10800	   0.05375	   0.06207
1195.73450	   0.11057	   0.06244
1196.36100	   0.22019	   0.06361
1196.98750	   0.26943	   0.06378
1197.61400	   0.31507	   0.06410
1198.24050	   0.25241	   0.06434
1198.86700	  -0.07286	   0.06372
1199.49350	   0.05887	   0.06473
1200.12000	   0.26953	   0.06603
1200.74650	   0.08664	   0.06535
1201.37300	  -0.07106	   0.06486
1201.99950	  -0.05178	   0.06488
1202.62600	  -0.03408	   0.06590
1203.25250	   0.11689	   0.06733
1203.87900	   0.21948	   0.06672
1204.50550	   0.31651	   0.06635
1205.13200	   0.21133	   0.06563
1205.75850	   0.22098	   0.06539
1206.38500	   0.12321	   0.06547
1207.01150	   0.04271	   0.06580
1207.63800	   0.15664	   0.06643
1208.26450	   0.20887	   0.06849
