#	ID	Mask	Filter	Min_Wave	Max_Wave	Redshift	Redshift_Error	H-alpha_Flux	H-alpha_Lum	H-alpha_Lum_Err
0	1216	a1689_z2_2p	H	4200.439823529546	5141.267174038789	2.54081968195	5.49921569724e-05	2.31587448021e-17	1.1987107475247707e+42	2.1016933598291424e+41
1	1216	a1689_z2_2p	J	3256.3081533850373	3818.2966698135615	nan	nan	nan	nan	nan
2	1216	a1689_z2_2p	K	5601.330138641063	6788.880021916757	nan	nan	nan	nan	nan
3	1292	a1689_z2_K_test	H	4095.3075619438564	4973.143798721629	2.54063761529	5.23149681897e-05	3.82682742781e-17	1.9804451143230007e+42	2.8861355064951173e+41
4	537	a1689_z2_K_test	H	4174.655282587093	5115.098052570042	2.54045998999	5.79653046873e-05	3.65064611392e-17	1.888948224611849e+42	4.3484127291945336e+41
5	1292	a1689_z2_K_test	J	3256.475599256046	3805.9811435676297	nan	nan	nan	nan	nan
6	537	a1689_z2_K_test	J	3256.6389770252895	3818.6845885068697	nan	nan	nan	nan	nan
7	1292	a1689_z2_K_test	K	5425.57643206493	6631.602143806755	nan	nan	nan	nan	nan
8	537	a1689_z2_K_test	K	5566.338853064024	6789.5697361257	nan	nan	nan	nan	nan
