#stacked_spectrum_JH-bands_median_H-alpha_noDC.txt
#median Redshift: 2.54064
#median Lum of Sample: 1.88895e+42
#Rest-frame wavelength (A) | Luminosity (erg/s/A)
#
4205.00000	0.00000e+00
4205.45950	-6.91711e+40
4205.91900	2.01494e+40
4206.37850	-8.26347e+40
4206.83800	9.64540e+39
4207.29750	4.99414e+40
4207.75700	-6.31629e+40
4208.21650	-4.90152e+40
4208.67600	6.47390e+39
4209.13550	-2.72885e+40
4209.59500	-4.99444e+40
4210.05450	-5.11134e+40
4210.51400	-9.52757e+40
4210.97350	7.47575e+40
4211.43300	-2.33730e+41
4211.89250	-3.86926e+40
4212.35200	-2.35708e+40
4212.81150	2.15462e+41
4213.27100	1.00329e+41
4213.73050	-1.10720e+40
4214.19000	-9.22808e+40
4214.64950	-3.29636e+40
4215.10900	-2.71981e+40
4215.56850	-7.50809e+40
4216.02800	-9.65478e+40
4216.48750	-2.66848e+41
4216.94700	1.49048e+41
4217.40650	1.47980e+41
4217.86600	9.65522e+40
4218.32550	-5.68413e+39
4218.78500	-6.36914e+40
4219.24450	7.79355e+40
4219.70400	8.70785e+40
4220.16350	5.38010e+40
4220.62300	3.38080e+40
4221.08250	3.42459e+40
4221.54200	-4.26294e+40
4222.00150	2.32261e+40
4222.46100	7.78530e+40
4222.92050	1.05837e+41
4223.38000	3.26444e+40
4223.83950	1.27717e+41
4224.29900	-1.88714e+40
4224.75850	8.00046e+40
4225.21800	4.69714e+40
4225.67750	2.18710e+40
4226.13700	2.98130e+40
4226.59650	1.00868e+41
4227.05600	1.26992e+41
4227.51550	2.79987e+40
4227.97500	8.84604e+39
4228.43450	4.89660e+40
4228.89400	2.59601e+40
4229.35350	3.87777e+39
4229.81300	9.06153e+40
4230.27250	3.73347e+40
4230.73200	6.85409e+40
4231.19150	-7.78173e+40
4231.65100	3.88620e+40
4232.11050	2.15847e+40
4232.57000	8.15372e+40
4233.02950	1.36697e+41
4233.48900	1.53896e+41
4233.94850	8.41642e+40
4234.40800	8.52920e+40
4234.86750	6.53493e+39
4235.32700	6.15640e+40
4235.78650	1.12195e+41
4236.24600	4.84157e+40
4236.70550	2.23709e+40
4237.16500	3.45343e+40
4237.62450	7.73970e+40
4238.08400	-5.99927e+40
4238.54350	6.90599e+40
4239.00300	-6.21627e+40
